final_day_rank,kkt_id,date,final_day_anomaly_score,best_day_score,mean_day_score,total_sum,n_bills,total_ecash,ecash_fraction,explanation
268,ab4f8bab4afcbaed5fcc4f4887c1c1fe,2023-11-11,0.0,1.0,1.0,14512.1,6.0,14512.1,1.0,total_sum__roll7_rel_jump=36902719488.00; max_sum__roll7_rel_jump=25151873024.00; total_sum__roll7_z=12820987904.00; max_sum__roll7_z=12491860992.00; avg_sum__roll7_rel_jump=11125743616.00; avg_sum__roll7_z=2145537024.00; max_sum__roll14_rel_jump=27.90; avg_sum__roll14_rel_jump=27.13; total_sum__roll14_rel_jump=17.08; max_sum__roll14_z=5.34 || total_sum__roll7_rel_jump=36902719488.00; max_sum__roll7_rel_jump=25151873024.00; total_sum__roll7_z=12820987904.00; max_sum__roll7_z=12491860992.00; avg_sum__roll7_rel_jump=11125743616.00; avg_sum__roll7_z=2145537024.00; max_sum__roll14_rel_jump=27.90; avg_sum__roll14_rel_jump=27.13; total_sum__roll14_rel_jump=17.08; max_sum__roll14_z=5.34 || total_sum__roll7_rel_jump=36902719488.00; max_sum__roll7_rel_jump=25151873024.00; total_sum__roll7_z=12820987904.00; max_sum__roll7_z=12491860992.00; avg_sum__roll7_rel_jump=11125743616.00; avg_sum__roll7_z=2145537024.00; max_sum__roll14_rel_jump=27.90; avg_sum__roll14_rel_jump=27.13; total_sum__roll14_rel_jump=17.08; max_sum__roll14_z=5.34
269,ae7775e32570b1cd765d1e38cc186d57,2023-12-06,0.0,1.0,1.0,738302.0,9.0,16376.0,0.022180626,std_sum=270.74; max_sum=130.14; avg_sum=81.33; avg_price_item=50.15; avg_price_piece=38.35; total_sum=6.71; median_sum=5.08; avg_ecash=4.71; min_sum=4.45; ecash_fraction=-0.71 || std_sum=270.74; max_sum=130.14; avg_sum=81.33; avg_price_item=50.15; avg_price_piece=38.35; total_sum=6.71; median_sum=5.08; avg_ecash=4.71; min_sum=4.45; ecash_fraction=-0.71 || std_sum=270.74; max_sum=130.14; avg_sum=81.33; avg_price_item=50.15; avg_price_piece=38.35; total_sum=6.71; median_sum=5.08; avg_ecash=4.71; min_sum=4.45; ecash_fraction=-0.71
270,ae7775e32570b1cd765d1e38cc186d57,2023-12-18,0.0,1.0,1.0,114000.0,2.0,57000.0,0.5,min_sum=1095.99; avg_price_item=186.81; avg_price_piece=175.23; median_sum=89.26; avg_ecash=72.98; avg_sum=56.36; max_sum=10.04; total_sum=0.79; skew_sum=-0.62; std_sum=-0.58 || min_sum=1095.99; avg_price_item=186.81; avg_price_piece=175.23; median_sum=89.26; avg_ecash=72.98; avg_sum=56.36; max_sum=10.04; total_sum=0.79; skew_sum=-0.62; std_sum=-0.58 || min_sum=1095.99; avg_price_item=186.81; avg_price_piece=175.23; median_sum=89.26; avg_ecash=72.98; avg_sum=56.36; max_sum=10.04; total_sum=0.79; skew_sum=-0.62; std_sum=-0.58
271,ab4f8bab4afcbaed5fcc4f4887c1c1fe,2023-10-06,0.0,1.0,1.0,1479.0,2.0,1479.0,1.0,total_sum__roll7_rel_jump=3760939264.00; avg_sum__roll7_rel_jump=3401638912.00; total_sum__roll14_rel_jump=3195741184.00; avg_sum__roll14_rel_jump=3021520384.00; max_sum__roll7_rel_jump=2639209984.00; max_sum__roll14_rel_jump=2485976064.00; max_sum__roll14_z=1426909824.00; total_sum__roll14_z=1355763200.00; max_sum__roll7_z=1310782848.00; total_sum__roll7_z=1306650496.00 || total_sum__roll7_rel_jump=3760939264.00; avg_sum__roll7_rel_jump=3401638912.00; total_sum__roll14_rel_jump=3195741184.00; avg_sum__roll14_rel_jump=3021520384.00; max_sum__roll7_rel_jump=2639209984.00; max_sum__roll14_rel_jump=2485976064.00; max_sum__roll14_z=1426909824.00; total_sum__roll14_z=1355763200.00; max_sum__roll7_z=1310782848.00; total_sum__roll7_z=1306650496.00 || total_sum__roll7_rel_jump=3760939264.00; avg_sum__roll7_rel_jump=3401638912.00; total_sum__roll14_rel_jump=3195741184.00; avg_sum__roll14_rel_jump=3021520384.00; max_sum__roll7_rel_jump=2639209984.00; max_sum__roll14_rel_jump=2485976064.00; max_sum__roll14_z=1426909824.00; total_sum__roll14_z=1355763200.00; max_sum__roll7_z=1310782848.00; total_sum__roll7_z=1306650496.00
272,ab48c94d09a96229fe97a39291e4a6c7,2023-10-15,0.0,1.0,1.0,4600.0,2.0,0.0,0.0,total_sum__roll7_rel_jump=11697309696.00; avg_sum__roll7_rel_jump=10579809280.00; max_sum__roll7_rel_jump=6293500928.00; total_sum__roll7_z=4063956736.00; max_sum__roll7_z=3125713152.00; avg_sum__roll7_z=2040256768.00; avg_sum__roll14_rel_jump=57.11; max_sum__roll14_rel_jump=34.24; total_sum__roll14_rel_jump=30.20; min_sum=28.68 || total_sum__roll7_rel_jump=11697309696.00; avg_sum__roll7_rel_jump=10579809280.00; max_sum__roll7_rel_jump=6293500928.00; total_sum__roll7_z=4063956736.00; max_sum__roll7_z=3125713152.00; avg_sum__roll7_z=2040256768.00; avg_sum__roll14_rel_jump=57.11; max_sum__roll14_rel_jump=34.24; total_sum__roll14_rel_jump=30.20; min_sum=28.68 || total_sum__roll7_rel_jump=11697309696.00; avg_sum__roll7_rel_jump=10579809280.00; max_sum__roll7_rel_jump=6293500928.00; total_sum__roll7_z=4063956736.00; max_sum__roll7_z=3125713152.00; avg_sum__roll7_z=2040256768.00; avg_sum__roll14_rel_jump=57.11; max_sum__roll14_rel_jump=34.24; total_sum__roll14_rel_jump=30.20; min_sum=28.68
273,aaf92d1064467a81b6d458e56becfa2a,2023-12-30,0.0,1.0,1.0,119852.12,197.0,95057.12,0.79312,total_items__roll7_rel_jump=2842036224.00; total_items__roll7_z=964007872.00; n_bills__roll7_rel_jump=580076416.00; n_bills__roll7_z=172899776.00; n_bills__roll14_std=8.80; total_items__roll14_std=7.77; n_items=1.16; total_items=1.16; total_items__roll14_mean=1.08; n_bills__roll14_mean=1.06 || total_items__roll7_rel_jump=2842036224.00; total_items__roll7_z=964007872.00; n_bills__roll7_rel_jump=580076416.00; n_bills__roll7_z=172899776.00; n_bills__roll14_std=8.80; total_items__roll14_std=7.77; n_items=1.16; total_items=1.16; total_items__roll14_mean=1.08; n_bills__roll14_mean=1.06 || total_items__roll7_rel_jump=2842036224.00; total_items__roll7_z=964007872.00; n_bills__roll7_rel_jump=580076416.00; n_bills__roll7_z=172899776.00; n_bills__roll14_std=8.80; total_items__roll14_std=7.77; n_items=1.16; total_items=1.16; total_items__roll14_mean=1.08; n_bills__roll14_mean=1.06
274,aac398f9e9af10c2ab7af531b9c92f46,2023-11-24,0.0,1.0,1.0,262115.7,397.0,191134.7,0.72919977,total_items__roll7_rel_jump=7575857152.00; total_items__roll7_z=2569701888.00; n_bills__roll7_rel_jump=1168986496.00; n_bills__roll7_z=348432512.00; n_bills__roll14_rel_jump=15.21; total_items__roll14_rel_jump=11.60; total_items__roll14_std=4.85; n_items=3.87; total_items=3.27; n_bills__roll14_std=3.20 || total_items__roll7_rel_jump=7575857152.00; total_items__roll7_z=2569701888.00; n_bills__roll7_rel_jump=1168986496.00; n_bills__roll7_z=348432512.00; n_bills__roll14_rel_jump=15.21; total_items__roll14_rel_jump=11.60; total_items__roll14_std=4.85; n_items=3.87; total_items=3.27; n_bills__roll14_std=3.20 || total_items__roll7_rel_jump=7575857152.00; total_items__roll7_z=2569701888.00; n_bills__roll7_rel_jump=1168986496.00; n_bills__roll7_z=348432512.00; n_bills__roll14_rel_jump=15.21; total_items__roll14_rel_jump=11.60; total_items__roll14_std=4.85; n_items=3.87; total_items=3.27; n_bills__roll14_std=3.20
275,aac398f9e9af10c2ab7af531b9c92f46,2023-11-10,0.0,1.0,1.0,55739.89,105.0,39892.89,0.71569735,total_items__roll7_rel_jump=1961181568.00; total_items__roll7_z=665225344.00; n_bills__roll7_rel_jump=309177792.00; n_bills__roll7_z=92154696.00; total_items__roll14_std=5.97; n_bills__roll14_std=4.40; n_items=0.95; derived_items_per_bill=0.92; total_items__roll14_mean=0.81; total_items=0.76 || total_items__roll7_rel_jump=1961181568.00; total_items__roll7_z=665225344.00; n_bills__roll7_rel_jump=309177792.00; n_bills__roll7_z=92154696.00; total_items__roll14_std=5.97; n_bills__roll14_std=4.40; n_items=0.95; derived_items_per_bill=0.92; total_items__roll14_mean=0.81; total_items=0.76 || total_items__roll7_rel_jump=1961181568.00; total_items__roll7_z=665225344.00; n_bills__roll7_rel_jump=309177792.00; n_bills__roll7_z=92154696.00; total_items__roll14_std=5.97; n_bills__roll14_std=4.40; n_items=0.95; derived_items_per_bill=0.92; total_items__roll14_mean=0.81; total_items=0.76
276,aac398f9e9af10c2ab7af531b9c92f46,2023-10-21,0.0,1.0,1.0,215094.66,273.0,177069.66,0.8232174,total_items__roll7_rel_jump=5959029760.00; total_items__roll14_rel_jump=5116804096.00; total_items__roll14_z=2100403200.00; total_items__roll7_z=2021280384.00; n_bills__roll7_rel_jump=803862272.00; n_bills__roll14_rel_jump=694134784.00; n_bills__roll14_z=246905264.00; n_bills__roll7_z=239602224.00; n_items=2.90; total_items__peer_date_robust_z=2.67 || total_items__roll7_rel_jump=5959029760.00; total_items__roll14_rel_jump=5116804096.00; total_items__roll14_z=2100403200.00; total_items__roll7_z=2021280384.00; n_bills__roll7_rel_jump=803862272.00; n_bills__roll14_rel_jump=694134784.00; n_bills__roll14_z=246905264.00; n_bills__roll7_z=239602224.00; n_items=2.90; total_items__peer_date_robust_z=2.67 || total_items__roll7_rel_jump=5959029760.00; total_items__roll14_rel_jump=5116804096.00; total_items__roll14_z=2100403200.00; total_items__roll7_z=2021280384.00; n_bills__roll7_rel_jump=803862272.00; n_bills__roll14_rel_jump=694134784.00; n_bills__roll14_z=246905264.00; n_bills__roll7_z=239602224.00; n_items=2.90; total_items__peer_date_robust_z=2.67
277,aaac2095339e8b3d3d551fed70d59dff,2023-12-18,0.0,1.0,1.0,15882.29,39.0,15882.29,1.0,total_items__roll7_rel_jump=598297408.00; total_items__roll14_rel_jump=513736416.00; total_items__roll14_z=210884304.00; total_items__roll7_z=202940224.00; n_bills__roll7_rel_jump=114837464.00; n_bills__roll14_rel_jump=99162112.00; n_bills__roll14_z=35272180.00; n_bills__roll7_z=34228888.00; derived_items_per_bill=0.63; n_bills__roll14_std=-0.36 || total_items__roll7_rel_jump=598297408.00; total_items__roll14_rel_jump=513736416.00; total_items__roll14_z=210884304.00; total_items__roll7_z=202940224.00; n_bills__roll7_rel_jump=114837464.00; n_bills__roll14_rel_jump=99162112.00; n_bills__roll14_z=35272180.00; n_bills__roll7_z=34228888.00; derived_items_per_bill=0.63; n_bills__roll14_std=-0.36 || total_items__roll7_rel_jump=598297408.00; total_items__roll14_rel_jump=513736416.00; total_items__roll14_z=210884304.00; total_items__roll7_z=202940224.00; n_bills__roll7_rel_jump=114837464.00; n_bills__roll14_rel_jump=99162112.00; n_bills__roll14_z=35272180.00; n_bills__roll7_z=34228888.00; derived_items_per_bill=0.63; n_bills__roll14_std=-0.36
278,a92f9edae180cf21883d8e0ac2747074,2023-10-04,0.0,1.0,1.0,603450.0,9.0,0.0,0.0,min_sum=328.68; derived_sum_per_item=309.53; avg_price_piece=309.53; avg_price_item=219.81; std_sum=84.24; avg_sum__peer_date_robust_z=70.60; derived_sum_per_bill=66.39; avg_sum=66.39; median_sum=65.32; max_sum__peer_date_robust_z=48.23 || min_sum=328.68; derived_sum_per_item=309.53; avg_price_piece=309.53; avg_price_item=219.81; std_sum=84.24; avg_sum__peer_date_robust_z=70.60; derived_sum_per_bill=66.39; avg_sum=66.39; median_sum=65.32; max_sum__peer_date_robust_z=48.23 || min_sum=328.68; derived_sum_per_item=309.53; avg_price_piece=309.53; avg_price_item=219.81; std_sum=84.24; avg_sum__peer_date_robust_z=70.60; derived_sum_per_bill=66.39; avg_sum=66.39; median_sum=65.32; max_sum__peer_date_robust_z=48.23
279,a8b821a8296915e2a33c27a549f12900,2023-11-12,0.0,1.0,1.0,110648.15,161.0,110648.15,1.0,total_sum__roll7_rel_jump=293637455872.00; total_sum__roll14_rel_jump=256915308544.00; total_sum__roll14_z=97689018368.00; total_sum__roll7_z=96384507904.00; max_sum__roll7_rel_jump=14251658240.00; max_sum__roll14_rel_jump=13333710848.00; max_sum__roll14_z=6648258048.00; max_sum__roll7_z=6307750912.00; avg_sum__roll7_rel_jump=3456648704.00; total_items__roll7_rel_jump=3344466176.00 || total_sum__roll7_rel_jump=293637455872.00; total_sum__roll14_rel_jump=256915308544.00; total_sum__roll14_z=97689018368.00; total_sum__roll7_z=96384507904.00; max_sum__roll7_rel_jump=14251658240.00; max_sum__roll14_rel_jump=13333710848.00; max_sum__roll14_z=6648258048.00; max_sum__roll7_z=6307750912.00; avg_sum__roll7_rel_jump=3456648704.00; total_items__roll7_rel_jump=3344466176.00 || total_sum__roll7_rel_jump=293637455872.00; total_sum__roll14_rel_jump=256915308544.00; total_sum__roll14_z=97689018368.00; total_sum__roll7_z=96384507904.00; max_sum__roll7_rel_jump=14251658240.00; max_sum__roll14_rel_jump=13333710848.00; max_sum__roll14_z=6648258048.00; max_sum__roll7_z=6307750912.00; avg_sum__roll7_rel_jump=3456648704.00; total_items__roll7_rel_jump=3344466176.00
280,a8b4cd4a3838e87fb025359cee378909,2023-12-27,0.0,1.0,1.0,73619.0,39.0,0.0,0.0,derived_cash_to_ecash=224070641647616.00; total_cash=5.24; avg_sum__roll7_mean=4.64; avg_sum__roll14_mean=4.62; min_sum=4.20; derived_cash_share=4.02; median_sum=3.95; avg_cash=3.49; avg_sum=2.52; derived_sum_per_bill=2.52 || derived_cash_to_ecash=224070641647616.00; total_cash=5.24; avg_sum__roll7_mean=4.64; avg_sum__roll14_mean=4.62; min_sum=4.20; derived_cash_share=4.02; median_sum=3.95; avg_cash=3.49; avg_sum=2.52; derived_sum_per_bill=2.52 || derived_cash_to_ecash=224070641647616.00; total_cash=5.24; avg_sum__roll7_mean=4.64; avg_sum__roll14_mean=4.62; min_sum=4.20; derived_cash_share=4.02; median_sum=3.95; avg_cash=3.49; avg_sum=2.52; derived_sum_per_bill=2.52
281,a8b4cd4a3838e87fb025359cee378909,2023-12-26,0.0,1.0,1.0,98194.0,35.0,0.0,0.0,derived_cash_to_ecash=298868419854336.00; min_sum=13.06; total_cash=6.99; avg_cash=5.26; avg_sum__roll7_mean=4.66; avg_sum__roll14_mean=4.52; avg_sum__peer_date_robust_z=4.35; avg_sum=4.14; derived_sum_per_bill=4.14; median_sum=4.11 || derived_cash_to_ecash=298868419854336.00; min_sum=13.06; total_cash=6.99; avg_cash=5.26; avg_sum__roll7_mean=4.66; avg_sum__roll14_mean=4.52; avg_sum__peer_date_robust_z=4.35; avg_sum=4.14; derived_sum_per_bill=4.14; median_sum=4.11 || derived_cash_to_ecash=298868419854336.00; min_sum=13.06; total_cash=6.99; avg_cash=5.26; avg_sum__roll7_mean=4.66; avg_sum__roll14_mean=4.52; avg_sum__peer_date_robust_z=4.35; avg_sum=4.14; derived_sum_per_bill=4.14; median_sum=4.11
282,ae6232b041c79eec89b0c3ce96194940,2023-12-20,0.0,1.0,1.0,36585.0,10.0,36585.0,1.0,total_sum__roll7_rel_jump=93031751680.00; total_sum__roll14_rel_jump=79050833920.00; total_sum__roll14_z=33536575488.00; total_sum__roll7_z=32321708032.00; max_sum__roll7_rel_jump=22731718656.00; max_sum__roll14_rel_jump=21411901440.00; avg_sum__roll7_rel_jump=16828796928.00; avg_sum__roll14_rel_jump=14948251648.00; max_sum__roll14_z=12290082816.00; max_sum__roll7_z=11289873408.00 || total_sum__roll7_rel_jump=93031751680.00; total_sum__roll14_rel_jump=79050833920.00; total_sum__roll14_z=33536575488.00; total_sum__roll7_z=32321708032.00; max_sum__roll7_rel_jump=22731718656.00; max_sum__roll14_rel_jump=21411901440.00; avg_sum__roll7_rel_jump=16828796928.00; avg_sum__roll14_rel_jump=14948251648.00; max_sum__roll14_z=12290082816.00; max_sum__roll7_z=11289873408.00 || total_sum__roll7_rel_jump=93031751680.00; total_sum__roll14_rel_jump=79050833920.00; total_sum__roll14_z=33536575488.00; total_sum__roll7_z=32321708032.00; max_sum__roll7_rel_jump=22731718656.00; max_sum__roll14_rel_jump=21411901440.00; avg_sum__roll7_rel_jump=16828796928.00; avg_sum__roll14_rel_jump=14948251648.00; max_sum__roll14_z=12290082816.00; max_sum__roll7_z=11289873408.00
283,ae7775e32570b1cd765d1e38cc186d57,2023-11-27,0.0,1.0,1.0,556180.0,7.0,35525.0,0.06387321,avg_cash=205.31; std_sum=124.57; min_sum=101.28; avg_sum=78.76; median_sum=47.13; max_sum=43.82; avg_price_item=42.11; avg_ecash=22.35; total_cash=18.29; avg_price_piece=8.37 || avg_cash=205.31; std_sum=124.57; min_sum=101.28; avg_sum=78.76; median_sum=47.13; max_sum=43.82; avg_price_item=42.11; avg_ecash=22.35; total_cash=18.29; avg_price_piece=8.37 || avg_cash=205.31; std_sum=124.57; min_sum=101.28; avg_sum=78.76; median_sum=47.13; max_sum=43.82; avg_price_item=42.11; avg_ecash=22.35; total_cash=18.29; avg_price_piece=8.37
284,ab50b2a4ce43c2574190c6116854a97d,2023-11-14,0.0,1.0,1.0,285363.22,234.0,171731.2,0.6017987,total_sum__roll14_rel_jump=3769563.50; total_sum__roll7_rel_jump=2218129.50; total_sum__roll14_z=427389.22; total_sum__roll7_z=291270.81; max_sum__roll14_rel_jump=57593.96; max_sum__roll7_rel_jump=30571.06; avg_sum__roll14_rel_jump=30457.98; avg_sum__roll7_rel_jump=17142.61; max_sum__roll14_z=8835.25; max_sum__roll7_z=5738.78 || total_sum__roll14_rel_jump=3769563.50; total_sum__roll7_rel_jump=2218129.50; total_sum__roll14_z=427389.22; total_sum__roll7_z=291270.81; max_sum__roll14_rel_jump=57593.96; max_sum__roll7_rel_jump=30571.06; avg_sum__roll14_rel_jump=30457.98; avg_sum__roll7_rel_jump=17142.61; max_sum__roll14_z=8835.25; max_sum__roll7_z=5738.78 || total_sum__roll14_rel_jump=3769563.50; total_sum__roll7_rel_jump=2218129.50; total_sum__roll14_z=427389.22; total_sum__roll7_z=291270.81; max_sum__roll14_rel_jump=57593.96; max_sum__roll7_rel_jump=30571.06; avg_sum__roll14_rel_jump=30457.98; avg_sum__roll7_rel_jump=17142.61; max_sum__roll14_z=8835.25; max_sum__roll7_z=5738.78
285,ad5253ac03c87e6f1e30d80f61e2e767,2023-11-24,0.0,1.0,1.0,85360.0,1.0,85360.0,1.0,derived_sum_per_item=394.17; avg_price_item=279.94; derived_sum_per_bill=84.65; n_bills__roll14_rel_jump=4.58; total_items__roll14_rel_jump=4.04; n_bills__roll7_rel_jump=3.93; total_items__roll7_rel_jump=3.48; total_items__roll14_z=0.70; n_bills__roll14_z=0.69; log1p_total_items=-0.64 || derived_sum_per_item=394.17; avg_price_item=279.94; derived_sum_per_bill=84.65; n_bills__roll14_rel_jump=4.58; total_items__roll14_rel_jump=4.04; n_bills__roll7_rel_jump=3.93; total_items__roll7_rel_jump=3.48; total_items__roll14_z=0.70; n_bills__roll14_z=0.69; log1p_total_items=-0.64 || derived_sum_per_item=394.17; avg_price_item=279.94; derived_sum_per_bill=84.65; n_bills__roll14_rel_jump=4.58; total_items__roll14_rel_jump=4.04; n_bills__roll7_rel_jump=3.93; total_items__roll7_rel_jump=3.48; total_items__roll14_z=0.70; n_bills__roll14_z=0.69; log1p_total_items=-0.64
286,ad5253ac03c87e6f1e30d80f61e2e767,2023-11-28,0.0,1.0,1.0,54704.3,1.0,54704.3,1.0,derived_sum_per_item=252.45; avg_price_item=179.27; derived_sum_per_bill=54.07; n_bills__roll14_rel_jump=4.58; total_items__roll14_rel_jump=4.04; n_bills__roll7_rel_jump=2.21; total_items__roll7_rel_jump=1.96; total_items__roll14_z=0.70; n_bills__roll14_z=0.69; log1p_total_items=-0.64 || derived_sum_per_item=252.45; avg_price_item=179.27; derived_sum_per_bill=54.07; n_bills__roll14_rel_jump=4.58; total_items__roll14_rel_jump=4.04; n_bills__roll7_rel_jump=2.21; total_items__roll7_rel_jump=1.96; total_items__roll14_z=0.70; n_bills__roll14_z=0.69; log1p_total_items=-0.64 || derived_sum_per_item=252.45; avg_price_item=179.27; derived_sum_per_bill=54.07; n_bills__roll14_rel_jump=4.58; total_items__roll14_rel_jump=4.04; n_bills__roll7_rel_jump=2.21; total_items__roll7_rel_jump=1.96; total_items__roll14_z=0.70; n_bills__roll14_z=0.69; log1p_total_items=-0.64
287,ae7775e32570b1cd765d1e38cc186d57,2023-10-05,0.0,1.0,1.0,219725.0,5.0,212225.0,0.96586645,avg_price_piece=126.53; derived_sum_per_item=126.53; avg_price_item=89.83; std_sum=78.05; avg_sum__peer_date_robust_z=44.00; avg_sum=43.34; derived_sum_per_bill=43.34; min_sum=38.11; max_sum__peer_date_robust_z=33.46; max_sum=30.95 || avg_price_piece=126.53; derived_sum_per_item=126.53; avg_price_item=89.83; std_sum=78.05; avg_sum__peer_date_robust_z=44.00; avg_sum=43.34; derived_sum_per_bill=43.34; min_sum=38.11; max_sum__peer_date_robust_z=33.46; max_sum=30.95 || avg_price_piece=126.53; derived_sum_per_item=126.53; avg_price_item=89.83; std_sum=78.05; avg_sum__peer_date_robust_z=44.00; avg_sum=43.34; derived_sum_per_bill=43.34; min_sum=38.11; max_sum__peer_date_robust_z=33.46; max_sum=30.95
288,ad5253ac03c87e6f1e30d80f61e2e767,2023-12-21,0.0,1.0,1.0,163830.0,2.0,0.0,0.0,derived_sum_per_item=378.24; avg_price_item=268.62; derived_sum_per_bill=81.22; n_bills__roll14_rel_jump=11.70; n_bills__roll7_rel_jump=10.80; total_items__roll14_rel_jump=10.32; total_items__roll7_rel_jump=9.58; total_items__roll14_z=1.80; n_bills__roll14_z=1.76; total_items__roll7_z=1.23 || derived_sum_per_item=378.24; avg_price_item=268.62; derived_sum_per_bill=81.22; n_bills__roll14_rel_jump=11.70; n_bills__roll7_rel_jump=10.80; total_items__roll14_rel_jump=10.32; total_items__roll7_rel_jump=9.58; total_items__roll14_z=1.80; n_bills__roll14_z=1.76; total_items__roll7_z=1.23 || derived_sum_per_item=378.24; avg_price_item=268.62; derived_sum_per_bill=81.22; n_bills__roll14_rel_jump=11.70; n_bills__roll7_rel_jump=10.80; total_items__roll14_rel_jump=10.32; total_items__roll7_rel_jump=9.58; total_items__roll14_z=1.80; n_bills__roll14_z=1.76; total_items__roll7_z=1.23
289,ae7775e32570b1cd765d1e38cc186d57,2023-10-12,0.0,1.0,1.0,234720.0,11.0,17275.0,0.07359833,std_sum=57.66; avg_price_piece=46.74; avg_price_item=36.34; max_sum=30.95; avg_sum=20.78; avg_cash=18.80; min_sum=9.84; median_sum=8.94; avg_ecash=5.00; total_sum=1.94 || std_sum=57.66; avg_price_piece=46.74; avg_price_item=36.34; max_sum=30.95; avg_sum=20.78; avg_cash=18.80; min_sum=9.84; median_sum=8.94; avg_ecash=5.00; total_sum=1.94 || std_sum=57.66; avg_price_piece=46.74; avg_price_item=36.34; max_sum=30.95; avg_sum=20.78; avg_cash=18.80; min_sum=9.84; median_sum=8.94; avg_ecash=5.00; total_sum=1.94
290,ae7775e32570b1cd765d1e38cc186d57,2023-10-18,0.0,1.0,1.0,202189.0,6.0,174289.0,0.8620103,avg_ecash=111.87; std_sum=76.39; avg_sum=33.11; max_sum=31.54; avg_price_piece=26.27; min_sum=22.91; avg_price_item=18.61; avg_cash=11.78; median_sum=10.60; total_ecash=1.65 || avg_ecash=111.87; std_sum=76.39; avg_sum=33.11; max_sum=31.54; avg_price_piece=26.27; min_sum=22.91; avg_price_item=18.61; avg_cash=11.78; median_sum=10.60; total_ecash=1.65 || avg_ecash=111.87; std_sum=76.39; avg_sum=33.11; max_sum=31.54; avg_price_piece=26.27; min_sum=22.91; avg_price_item=18.61; avg_cash=11.78; median_sum=10.60; total_ecash=1.65
291,ad596de4d4c57e63efcbc47baab8ee51,2023-10-27,0.0,1.0,1.0,20933.98,94.0,20933.98,1.0,total_items__roll7_rel_jump=732294528.00; total_items__roll14_rel_jump=628794880.00; n_bills__roll7_rel_jump=276787744.00; total_items__roll14_z=258114784.00; total_items__roll7_z=248391520.00; n_bills__roll14_rel_jump=239006128.00; n_bills__roll14_z=85015000.00; n_bills__roll7_z=82500400.00; n_bills=0.39; n_bills__peer_date_robust_z=0.39 || total_items__roll7_rel_jump=732294528.00; total_items__roll14_rel_jump=628794880.00; n_bills__roll7_rel_jump=276787744.00; total_items__roll14_z=258114784.00; total_items__roll7_z=248391520.00; n_bills__roll14_rel_jump=239006128.00; n_bills__roll14_z=85015000.00; n_bills__roll7_z=82500400.00; n_bills=0.39; n_bills__peer_date_robust_z=0.39 || total_items__roll7_rel_jump=732294528.00; total_items__roll14_rel_jump=628794880.00; n_bills__roll7_rel_jump=276787744.00; total_items__roll14_z=258114784.00; total_items__roll7_z=248391520.00; n_bills__roll14_rel_jump=239006128.00; n_bills__roll14_z=85015000.00; n_bills__roll7_z=82500400.00; n_bills=0.39; n_bills__peer_date_robust_z=0.39
