final_rank,kkt_id,final_kkt_anomaly_score,best_score,mean_score,ts_final_score,ts_total_anomaly_days,ts_total_days,explanation
78,789fa7a0b1f69c2bc69f88fdf7b8892a,1.0,1.0,1.0,1.0,901,92,"total_ecash__standard_deviation=57.49; total_ecash__sum_values=26.03; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.28; avg_ecash__standard_deviation=6.67; ecash_fraction__longest_strike_below_mean=3.20; avg_ecash__mean=2.47; ecash_fraction__longest_strike_above_mean=1.87; ecash_fraction__standard_deviation=1.48; ecash_fraction__value_count__value_1=1.20; ecash_fraction__count_above__t_0.99=1.12 || total_ecash__standard_deviation=57.49; total_ecash__sum_values=26.03; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.28; avg_ecash__standard_deviation=6.67; ecash_fraction__longest_strike_below_mean=3.20; avg_ecash__mean=2.47; ecash_fraction__longest_strike_above_mean=1.87; ecash_fraction__standard_deviation=1.48; ecash_fraction__value_count__value_1=1.20; ecash_fraction__count_above__t_0.99=1.12 || total_ecash__standard_deviation=57.49; total_ecash__sum_values=26.03; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.28; avg_ecash__standard_deviation=6.67; ecash_fraction__longest_strike_below_mean=3.20; avg_ecash__mean=2.47; ecash_fraction__longest_strike_above_mean=1.87; ecash_fraction__standard_deviation=1.48; ecash_fraction__value_count__value_1=1.20; ecash_fraction__count_above__t_0.99=1.12"
79,c8545f06d69f21e886962c9e70ef4586,1.0,1.0,1.0,0.9910750200581334,634,92,"avg_ecash__standard_deviation=63.28; avg_ecash__mean=16.47; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-9.85; ecash_fraction__standard_deviation=1.44; ecash_fraction__longest_strike_below_mean=0.80; ecash_fraction__median=-0.77; ecash_fraction__value_count__value_1=0.76; ecash_fraction__count_above__t_0.99=0.71; ecash_fraction__value_count__value_0=0.66; ecash_fraction__count_below__t_0.01=0.65 || avg_ecash__standard_deviation=63.28; avg_ecash__mean=16.47; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-9.85; ecash_fraction__standard_deviation=1.44; ecash_fraction__longest_strike_below_mean=0.80; ecash_fraction__median=-0.77; ecash_fraction__value_count__value_1=0.76; ecash_fraction__count_above__t_0.99=0.71; ecash_fraction__value_count__value_0=0.66; ecash_fraction__count_below__t_0.01=0.65 || avg_ecash__standard_deviation=63.28; avg_ecash__mean=16.47; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-9.85; ecash_fraction__standard_deviation=1.44; ecash_fraction__longest_strike_below_mean=0.80; ecash_fraction__median=-0.77; ecash_fraction__value_count__value_1=0.76; ecash_fraction__count_above__t_0.99=0.71; ecash_fraction__value_count__value_0=0.66; ecash_fraction__count_below__t_0.01=0.65"
80,c83e29dc1bb1392bb4a76980511c8a0c,1.0,1.0,1.0,1.0,1014,92,avg_price_piece__mean=250.48; avg_price_item__mean=215.85; avg_price_piece__standard_deviation=75.27; avg_price_item__standard_deviation=62.23; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34 || avg_price_piece__mean=250.48; avg_price_item__mean=215.85; avg_price_piece__standard_deviation=75.27; avg_price_item__standard_deviation=62.23; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34 || avg_price_piece__mean=250.48; avg_price_item__mean=215.85; avg_price_piece__standard_deviation=75.27; avg_price_item__standard_deviation=62.23; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34
81,f6915834cdb6086be758b49df3f8c458,1.0,1.0,1.0,1.0,926,92,"avg_ecash__standard_deviation=177.44; avg_ecash__mean=28.69; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-3.23; total_cash__standard_deviation=1.83; ecash_fraction__standard_deviation=1.38; total_ecash__standard_deviation=0.70; ecash_fraction__value_count__value_1=0.67; ecash_fraction__median=-0.66; ecash_fraction__count_above__t_0.99=0.62; ecash_fraction__value_count__value_0=0.62 || avg_ecash__standard_deviation=177.44; avg_ecash__mean=28.69; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-3.23; total_cash__standard_deviation=1.83; ecash_fraction__standard_deviation=1.38; total_ecash__standard_deviation=0.70; ecash_fraction__value_count__value_1=0.67; ecash_fraction__median=-0.66; ecash_fraction__count_above__t_0.99=0.62; ecash_fraction__value_count__value_0=0.62 || avg_ecash__standard_deviation=177.44; avg_ecash__mean=28.69; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-3.23; total_cash__standard_deviation=1.83; ecash_fraction__standard_deviation=1.38; total_ecash__standard_deviation=0.70; ecash_fraction__value_count__value_1=0.67; ecash_fraction__median=-0.66; ecash_fraction__count_above__t_0.99=0.62; ecash_fraction__value_count__value_0=0.62"
82,4590d5aa4abaa3660725361374b75b69,1.0,1.0,1.0,0.946721688525587,483,92,"median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-372.02; min_sum__fft_coefficient__attr_""abs""__coeff_1=305.13; min_sum__standard_deviation=285.97; min_sum__maximum=281.94; avg_ecash__standard_deviation=206.77; median_sum__standard_deviation=155.23; avg_sum__standard_deviation=116.43; min_sum__mean=84.58; avg_ecash__mean=37.32; max_sum__fft_coefficient__attr_""abs""__coeff_1=33.51 || median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-372.02; min_sum__fft_coefficient__attr_""abs""__coeff_1=305.13; min_sum__standard_deviation=285.97; min_sum__maximum=281.94; avg_ecash__standard_deviation=206.77; median_sum__standard_deviation=155.23; avg_sum__standard_deviation=116.43; min_sum__mean=84.58; avg_ecash__mean=37.32; max_sum__fft_coefficient__attr_""abs""__coeff_1=33.51 || median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-372.02; min_sum__fft_coefficient__attr_""abs""__coeff_1=305.13; min_sum__standard_deviation=285.97; min_sum__maximum=281.94; avg_ecash__standard_deviation=206.77; median_sum__standard_deviation=155.23; avg_sum__standard_deviation=116.43; min_sum__mean=84.58; avg_ecash__mean=37.32; max_sum__fft_coefficient__attr_""abs""__coeff_1=33.51"
83,2d87f6348a73f68f6915959ea5f737d6,1.0,1.0,1.0,1.0,935,92,avg_price_piece__mean=180.48; avg_price_item__mean=155.50; avg_price_piece__standard_deviation=143.21; avg_price_item__standard_deviation=118.45; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34 || avg_price_piece__mean=180.48; avg_price_item__mean=155.50; avg_price_piece__standard_deviation=143.21; avg_price_item__standard_deviation=118.45; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34 || avg_price_piece__mean=180.48; avg_price_item__mean=155.50; avg_price_piece__standard_deviation=143.21; avg_price_item__standard_deviation=118.45; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34
84,2351b920425cc128919126da392bf52d,1.0,1.0,1.0,1.0,1410,92,avg_price_piece__standard_deviation=633.48; avg_price_item__standard_deviation=524.15; avg_price_piece__mean=425.70; avg_price_item__mean=366.91; min_sum__mean=333.29; std_sum__standard_deviation=295.26; min_sum__standard_deviation=219.14; min_sum__maximum=156.04; avg_sum__standard_deviation=146.70; max_sum__maximum=144.85 || avg_price_piece__standard_deviation=633.48; avg_price_item__standard_deviation=524.15; avg_price_piece__mean=425.70; avg_price_item__mean=366.91; min_sum__mean=333.29; std_sum__standard_deviation=295.26; min_sum__standard_deviation=219.14; min_sum__maximum=156.04; avg_sum__standard_deviation=146.70; max_sum__maximum=144.85 || avg_price_piece__standard_deviation=633.48; avg_price_item__standard_deviation=524.15; avg_price_piece__mean=425.70; avg_price_item__mean=366.91; min_sum__mean=333.29; std_sum__standard_deviation=295.26; min_sum__standard_deviation=219.14; min_sum__maximum=156.04; avg_sum__standard_deviation=146.70; max_sum__maximum=144.85
85,25fefa1b8968e14927a4772a6c6785e7,1.0,1.0,1.0,1.0,1550,92,"avg_price_piece__mean=321.96; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=305.66; avg_price_piece__standard_deviation=279.97; avg_ecash__standard_deviation=239.94; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=217.82; avg_price_item__standard_deviation=212.94; avg_price_item__mean=210.68; avg_ecash__mean=207.54; min_sum__mean=174.16; std_sum__mean=167.85 || avg_price_piece__mean=321.96; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=305.66; avg_price_piece__standard_deviation=279.97; avg_ecash__standard_deviation=239.94; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=217.82; avg_price_item__standard_deviation=212.94; avg_price_item__mean=210.68; avg_ecash__mean=207.54; min_sum__mean=174.16; std_sum__mean=167.85 || avg_price_piece__mean=321.96; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=305.66; avg_price_piece__standard_deviation=279.97; avg_ecash__standard_deviation=239.94; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=217.82; avg_price_item__standard_deviation=212.94; avg_price_item__mean=210.68; avg_ecash__mean=207.54; min_sum__mean=174.16; std_sum__mean=167.85"
86,2120daaae23604ae7e931fb67020920c,1.0,1.0,1.0,1.0,928,92,"total_ecash__standard_deviation=69.77; total_ecash__sum_values=32.90; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.43; avg_ecash__standard_deviation=6.55; ecash_fraction__longest_strike_below_mean=2.90; avg_ecash__mean=2.41; ecash_fraction__longest_strike_above_mean=1.87; ecash_fraction__standard_deviation=1.48; ecash_fraction__value_count__value_1=1.20; ecash_fraction__count_above__t_0.99=1.12 || total_ecash__standard_deviation=69.77; total_ecash__sum_values=32.90; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.43; avg_ecash__standard_deviation=6.55; ecash_fraction__longest_strike_below_mean=2.90; avg_ecash__mean=2.41; ecash_fraction__longest_strike_above_mean=1.87; ecash_fraction__standard_deviation=1.48; ecash_fraction__value_count__value_1=1.20; ecash_fraction__count_above__t_0.99=1.12 || total_ecash__standard_deviation=69.77; total_ecash__sum_values=32.90; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.43; avg_ecash__standard_deviation=6.55; ecash_fraction__longest_strike_below_mean=2.90; avg_ecash__mean=2.41; ecash_fraction__longest_strike_above_mean=1.87; ecash_fraction__standard_deviation=1.48; ecash_fraction__value_count__value_1=1.20; ecash_fraction__count_above__t_0.99=1.12"
87,e02d4e4b819382c59192511d95e867af,1.0,1.0,0.981489093482295,1.0,958,92,"median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=157.86; min_sum__standard_deviation=119.65; min_sum__mean=106.59; avg_ecash__standard_deviation=100.60; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=91.67; min_sum__maximum=86.10; avg_price_item__standard_deviation=78.62; avg_ecash__mean=72.45; median_sum__standard_deviation=69.77; std_sum__standard_deviation=59.38 || median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=157.86; min_sum__standard_deviation=119.65; min_sum__mean=106.59; avg_ecash__standard_deviation=100.60; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=91.67; min_sum__maximum=86.10; avg_price_item__standard_deviation=78.62; avg_ecash__mean=72.45; median_sum__standard_deviation=69.77; std_sum__standard_deviation=59.38 || avg_price_item__standard_deviation=78.62; avg_price_piece__standard_deviation=59.16; avg_price_item__mean=47.50; avg_price_piece__mean=26.70; n_items__standard_deviation=-0.30; total_items__standard_deviation=-0.25; total_items__mean=-0.19; n_items__mean=-0.18"
88,2db1da93d4865eb506f28f58098d1bda,1.0,1.0,1.0,1.0,1468,92,avg_price_piece__mean=621.92; avg_price_item__mean=536.08; avg_price_piece__standard_deviation=408.45; avg_price_item__standard_deviation=337.94; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; total_items__mean=-0.34; n_items__mean=-0.34 || avg_price_piece__mean=621.92; avg_price_item__mean=536.08; avg_price_piece__standard_deviation=408.45; avg_price_item__standard_deviation=337.94; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; total_items__mean=-0.34; n_items__mean=-0.34 || avg_price_piece__mean=621.92; avg_price_item__mean=536.08; avg_price_piece__standard_deviation=408.45; avg_price_item__standard_deviation=337.94; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; total_items__mean=-0.34; n_items__mean=-0.34
89,45995a0cd2e32029ca8f5275b68e4d96,1.0,1.0,1.0,0.9947912755444126,1192,92,"total_sum__minimum=132.78; min_sum__minimum=100.00; max_sum__minimum=37.19; max_sum__fft_coefficient__attr_""abs""__coeff_1=33.40; max_sum__mean=21.26; total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=20.09; max_sum__standard_deviation=20.07; total_sum__fft_coefficient__attr_""abs""__coeff_1=19.95; max_sum__maximum=19.20; std_sum__mean=16.83 || total_sum__minimum=132.78; min_sum__minimum=100.00; max_sum__minimum=37.19; max_sum__fft_coefficient__attr_""abs""__coeff_1=33.40; max_sum__mean=21.26; total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=20.09; max_sum__standard_deviation=20.07; total_sum__fft_coefficient__attr_""abs""__coeff_1=19.95; max_sum__maximum=19.20; std_sum__mean=16.83 || total_sum__minimum=132.78; min_sum__minimum=100.00; max_sum__minimum=37.19; max_sum__fft_coefficient__attr_""abs""__coeff_1=33.40; max_sum__mean=21.26; total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=20.09; max_sum__standard_deviation=20.07; total_sum__fft_coefficient__attr_""abs""__coeff_1=19.95; max_sum__maximum=19.20; std_sum__mean=16.83"
90,c8ed1ffaa475da31b7bba1344df52b4c,1.0,1.0,1.0,1.0,1227,92,"n_bills__standard_deviation=15.75; n_bills__median=13.33; n_bills__mean=11.97; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=2.48; ecash_bills_fraction__autocorrelation__lag_7=-0.64; n_bills__skewness=-0.55; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=0.50; ecash_bills_fraction__n_bills__corr=0.29; ecash_bills_fraction__standard_deviation=0.18; ecash_bills_fraction__mean=0.03 || n_bills__standard_deviation=15.75; n_bills__median=13.33; n_bills__mean=11.97; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=2.48; ecash_bills_fraction__autocorrelation__lag_7=-0.64; n_bills__skewness=-0.55; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=0.50; ecash_bills_fraction__n_bills__corr=0.29; ecash_bills_fraction__standard_deviation=0.18; ecash_bills_fraction__mean=0.03 || n_bills__standard_deviation=15.75; n_bills__median=13.33; n_bills__mean=11.97; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=2.48; ecash_bills_fraction__autocorrelation__lag_7=-0.64; n_bills__skewness=-0.55; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=0.50; ecash_bills_fraction__n_bills__corr=0.29; ecash_bills_fraction__standard_deviation=0.18; ecash_bills_fraction__mean=0.03"
91,e052cfd001226c1aba5bf36c7f1da865,1.0,1.0,1.0,1.0,1077,92,"min_sum__mean=321.51; min_sum__standard_deviation=136.21; median_sum__mean=63.73; median_sum__standard_deviation=60.34; avg_sum__standard_deviation=44.79; min_sum__maximum=43.54; avg_sum__mean=42.13; min_sum__fft_coefficient__attr_""abs""__coeff_1=23.75; avg_price_item__mean=13.93; avg_price_item__standard_deviation=13.47 || min_sum__mean=321.51; min_sum__standard_deviation=136.21; median_sum__mean=63.73; median_sum__standard_deviation=60.34; avg_sum__standard_deviation=44.79; min_sum__maximum=43.54; avg_sum__mean=42.13; min_sum__fft_coefficient__attr_""abs""__coeff_1=23.75; avg_price_item__mean=13.93; avg_price_item__standard_deviation=13.47 || min_sum__mean=321.51; min_sum__standard_deviation=136.21; median_sum__mean=63.73; median_sum__standard_deviation=60.34; avg_sum__standard_deviation=44.79; min_sum__maximum=43.54; avg_sum__mean=42.13; min_sum__fft_coefficient__attr_""abs""__coeff_1=23.75; avg_price_item__mean=13.93; avg_price_item__standard_deviation=13.47"
92,50c37900d841d816b03666da3c120d1f,1.0,1.0,1.0,1.0,1260,92,avg_price_item__standard_deviation=852.12; std_sum__standard_deviation=593.82; avg_price_piece__standard_deviation=477.08; min_sum__mean=397.54; avg_ecash__standard_deviation=395.35; avg_price_item__mean=365.83; avg_price_piece__mean=346.14; max_sum__maximum=292.79; avg_sum__standard_deviation=238.57; min_sum__standard_deviation=214.86 || avg_price_item__standard_deviation=852.12; std_sum__standard_deviation=593.82; avg_price_piece__standard_deviation=477.08; min_sum__mean=397.54; avg_ecash__standard_deviation=395.35; avg_price_item__mean=365.83; avg_price_piece__mean=346.14; max_sum__maximum=292.79; avg_sum__standard_deviation=238.57; min_sum__standard_deviation=214.86 || avg_price_item__standard_deviation=852.12; std_sum__standard_deviation=593.82; avg_price_piece__standard_deviation=477.08; min_sum__mean=397.54; avg_ecash__standard_deviation=395.35; avg_price_item__mean=365.83; avg_price_piece__mean=346.14; max_sum__maximum=292.79; avg_sum__standard_deviation=238.57; min_sum__standard_deviation=214.86
93,ddf40b32f568900fd128e828efc79c70,1.0,1.0,1.0,1.0,693,92,"avg_ecash__standard_deviation=94.39; avg_ecash__mean=13.74; total_ecash__standard_deviation=11.48; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.24; total_ecash__sum_values=2.85; ecash_fraction__standard_deviation=1.50; total_cash__standard_deviation=0.99; ecash_fraction__median=-0.77; ecash_fraction__longest_strike_below_mean=0.70; ecash_fraction__value_count__value_0=0.66 || avg_ecash__standard_deviation=94.39; avg_ecash__mean=13.74; total_ecash__standard_deviation=11.48; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.24; total_ecash__sum_values=2.85; ecash_fraction__standard_deviation=1.50; total_cash__standard_deviation=0.99; ecash_fraction__median=-0.77; ecash_fraction__longest_strike_below_mean=0.70; ecash_fraction__value_count__value_0=0.66 || avg_ecash__standard_deviation=94.39; avg_ecash__mean=13.74; total_ecash__standard_deviation=11.48; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=7.24; total_ecash__sum_values=2.85; ecash_fraction__standard_deviation=1.50; total_cash__standard_deviation=0.99; ecash_fraction__median=-0.77; ecash_fraction__longest_strike_below_mean=0.70; ecash_fraction__value_count__value_0=0.66"
